Date: 01-03-22
Time: 20:13:53

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .1000
First vertex potential (V) = .0000
Second vertex potential (V) = .6000
Step potential (V) = .00030
Scan rate (V/s) = .05000
Equilibration time (s) = 
Number of Data Points =  3932 

 Potential	  Scan 1   	  Scan 2   	  Scan 3   	
 0.318298	4.010010E-07	3.065186E-07	2.977295E-07
 0.318604	3.757324E-07	2.955322E-07	2.856445E-07
 0.318909	3.900147E-07	3.043213E-07	3.021240E-07
 0.319214	3.988037E-07	3.010254E-07	2.988281E-07
 0.319519	3.878174E-07	3.043213E-07	2.977295E-07
 0.319824	3.757324E-07	2.977295E-07	2.845459E-07
 0.320129	4.031983E-07	3.175049E-07	3.032227E-07
 0.320435	3.900147E-07	3.010254E-07	2.955322E-07
 0.320740	3.955078E-07	3.054199E-07	2.999268E-07
 0.321045	3.944092E-07	3.032227E-07	2.878418E-07
 0.321350	4.020996E-07	3.098145E-07	3.087158E-07
 0.321655	3.911133E-07	2.966309E-07	2.900391E-07
 0.321960	4.010010E-07	3.087158E-07	3.054199E-07
 0.322266	4.185791E-07	3.251953E-07	3.229981E-07
 0.322571	4.010010E-07	3.240967E-07	3.065186E-07
 0.322876	4.031983E-07	3.131104E-07	3.087158E-07
 0.323181	4.097901E-07	3.218994E-07	3.109131E-07
 0.323486	3.922119E-07	3.065186E-07	2.999268E-07
 0.323792	4.020996E-07	3.175049E-07	3.098145E-07
 0.324097	4.020996E-07	3.175049E-07	3.054199E-07
 0.324402	4.130860E-07	3.208008E-07	3.087158E-07
 0.324707	3.889160E-07	2.988281E-07	2.933350E-07
 0.325012	4.108887E-07	3.317871E-07	3.262940E-07
 0.325317	4.152832E-07	3.197022E-07	3.142090E-07
 0.325623	4.053955E-07	3.218994E-07	3.076172E-07
 0.325928	4.042969E-07	3.098145E-07	3.032227E-07
 0.326233	4.185791E-07	3.394775E-07	3.251953E-07
 0.326538	4.086914E-07	3.120117E-07	3.065186E-07
 0.326843	4.119873E-07	3.273926E-07	3.197022E-07
 0.327148	4.152832E-07	3.306885E-07	3.218994E-07
 0.327454	4.262695E-07	3.273926E-07	3.251953E-07
 0.327759	4.031983E-07	3.240967E-07	3.186035E-07
 0.328064	4.207764E-07	3.273926E-07	3.295899E-07
 0.328369	4.152832E-07	3.208008E-07	3.218994E-07
 0.328674	4.251709E-07	3.328858E-07	3.306885E-07
 0.328979	4.086914E-07	3.240967E-07	3.229981E-07
 0.329285	4.350586E-07	3.383789E-07	3.383789E-07
 0.329590	4.097901E-07	3.284912E-07	3.218994E-07
 0.329895	4.295654E-07	3.493652E-07	3.405762E-07
 0.330200	4.262695E-07	3.460693E-07	3.405762E-07
 0.330505	4.295654E-07	3.438721E-07	3.317871E-07
 0.330811	4.207764E-07	3.328858E-07	3.175049E-07
 0.331116	4.416504E-07	3.449707E-07	3.493652E-07
 0.331421	4.284668E-07	3.471680E-07	3.306885E-07
 0.331726	4.394531E-07	3.394775E-07	3.383789E-07
 0.332031	3.856201E-07	2.999268E-07	2.922363E-07
 0.332336	4.515381E-07	3.625488E-07	3.614502E-07
 0.332642	4.317627E-07	3.482666E-07	3.449707E-07
 0.332947	4.361572E-07	3.548584E-07	3.614502E-07
 0.333252	4.460449E-07	3.636475E-07	3.504639E-07
 0.333557	4.460449E-07	3.636475E-07	3.537598E-07
 0.333862	4.383545E-07	3.614502E-07	3.427734E-07
 0.334167	4.559326E-07	3.636475E-07	3.581543E-07
 0.334473	4.383545E-07	3.570557E-07	3.504639E-07
 0.334778	4.537354E-07	3.702393E-07	3.592529E-07
 0.335083	4.570313E-07	3.702393E-07	3.625488E-07
 0.335388	4.548340E-07	3.658447E-07	3.636475E-07
 0.335693	4.460449E-07	3.570557E-07	3.526611E-07
 0.335999	4.625244E-07	3.713379E-07	3.768311E-07
 0.336304	4.691162E-07	3.768311E-07	3.746338E-07
 0.336609	4.691162E-07	3.724365E-07	3.702393E-07
 0.336914	4.647217E-07	3.823242E-07	3.746338E-07
 0.337219	4.702149E-07	3.878174E-07	3.856201E-07
 0.337524	4.636231E-07	3.812256E-07	3.746338E-07
 0.337830	4.724121E-07	3.823242E-07	3.801270E-07
 0.338135	4.713135E-07	3.867188E-07	3.713379E-07
 0.338440	4.844971E-07	3.922119E-07	3.878174E-07
 0.338745	4.614258E-07	3.823242E-07	3.812256E-07
 0.339050	4.713135E-07	4.020996E-07	3.911133E-07
 0.339355	4.866944E-07	3.955078E-07	3.834229E-07
 0.339661	4.888916E-07	4.031983E-07	3.955078E-07
 0.339966	4.812012E-07	3.966065E-07	3.944092E-07
 0.340271	4.866944E-07	4.196777E-07	4.064942E-07
 0.340576	4.888916E-07	3.999024E-07	3.977051E-07
 0.340881	4.943848E-07	4.141846E-07	4.031983E-07
 0.341187	5.009766E-07	4.097901E-07	4.020996E-07
 0.341492	4.965820E-07	4.031983E-07	4.097901E-07
 0.341797	5.108643E-07	4.262695E-07	4.185791E-07
 0.342102	5.097656E-07	4.262695E-07	4.284668E-07
 0.342407	5.097656E-07	4.262695E-07	4.240723E-07
 0.342712	5.053711E-07	4.218750E-07	4.218750E-07
 0.343018	5.108643E-07	4.207764E-07	4.141846E-07
 0.343323	5.240479E-07	4.438477E-07	4.372559E-07
 0.343628	5.174561E-07	4.339600E-07	4.328613E-07
 0.343933	5.196533E-07	4.427490E-07	4.394531E-07
 0.344238	5.174561E-07	4.438477E-07	4.284668E-07
 0.344543	5.306397E-07	4.471436E-07	4.449463E-07
 0.344849	5.207520E-07	4.449463E-07	4.361572E-07
 0.345154	5.317383E-07	4.581299E-07	4.526367E-07
 0.345459	5.339356E-07	4.526367E-07	4.438477E-07
 0.345764	5.372315E-07	4.493408E-07	4.482422E-07
 0.346069	5.350342E-07	4.614258E-07	4.559326E-07
 0.346375	5.482178E-07	4.702149E-07	4.724121E-07
 0.346680	5.438233E-07	4.691162E-07	4.691162E-07
 0.346985	5.570069E-07	4.768067E-07	4.822998E-07
 0.347290	5.526123E-07	4.757080E-07	4.779053E-07
 0.347595	5.559082E-07	4.790039E-07	4.790039E-07
 0.347900	5.449219E-07	4.724121E-07	4.680176E-07
 0.348206	5.756836E-07	4.998779E-07	4.943848E-07
 0.348511	5.679932E-07	4.866944E-07	4.877930E-07
 0.348816	5.592041E-07	4.910889E-07	4.833985E-07
 0.349121	5.646973E-07	4.910889E-07	4.812012E-07
 0.349426	5.833740E-07	5.108643E-07	4.998779E-07
 0.349731	5.778809E-07	4.954834E-07	5.009766E-07
 0.350037	5.943604E-07	5.163574E-07	5.042725E-07
 0.350342	5.932617E-07	5.108643E-07	5.086670E-07
 0.350647	5.943604E-07	5.119629E-07	5.152588E-07
 0.350952	5.910645E-07	5.174561E-07	5.185547E-07
 0.351257	6.097412E-07	5.438233E-07	5.317383E-07
 0.351563	5.822754E-07	5.075684E-07	4.987793E-07
 0.351868	6.119385E-07	5.372315E-07	5.317383E-07
 0.352173	6.097412E-07	5.372315E-07	5.339356E-07
 0.352478	6.196289E-07	5.449219E-07	5.493164E-07
 0.352783	6.064453E-07	5.273438E-07	5.350342E-07
 0.353088	6.383057E-07	5.537110E-07	5.504151E-07
 0.353394	6.306153E-07	5.559082E-07	5.570069E-07
 0.353699	6.284180E-07	5.592041E-07	5.504151E-07
 0.354004	6.240235E-07	5.482178E-07	5.482178E-07
 0.354309	6.503906E-07	5.866699E-07	5.844727E-07
 0.354614	6.492920E-07	5.767822E-07	5.690918E-07
 0.354919	6.525879E-07	5.778809E-07	5.756836E-07
 0.355225	6.503906E-07	5.789795E-07	5.811768E-07
 0.355530	6.646729E-07	5.888672E-07	5.965576E-07
 0.355835	6.613770E-07	5.921631E-07	5.789795E-07
 0.356140	6.734619E-07	6.097412E-07	5.998535E-07
 0.356445	6.833496E-07	6.053467E-07	5.877686E-07
 0.356750	6.822510E-07	6.075440E-07	6.163330E-07
 0.357056	6.822510E-07	6.119385E-07	6.163330E-07
 0.357361	7.075196E-07	6.251221E-07	6.306153E-07
 0.357666	6.866455E-07	6.229248E-07	6.174317E-07
 0.357971	7.075196E-07	6.339112E-07	6.284180E-07
 0.358276	7.075196E-07	6.394043E-07	6.339112E-07
 0.358582	7.108155E-07	6.416016E-07	6.437988E-07
 0.358887	6.943360E-07	6.317139E-07	6.339112E-07
 0.359192	7.338867E-07	6.657715E-07	6.690674E-07
 0.359497	7.294922E-07	6.624756E-07	6.536865E-07
 0.359802	7.294922E-07	6.624756E-07	6.569824E-07
 0.360107	7.382813E-07	6.635742E-07	6.580811E-07
 0.360413	7.536621E-07	6.998291E-07	6.844483E-07
 0.360718	7.437744E-07	6.734619E-07	6.712647E-07
 0.361023	7.613526E-07	6.943360E-07	6.844483E-07
 0.361328	7.987061E-07	7.119141E-07	7.294922E-07
 0.361633	7.822266E-07	7.174072E-07	7.086182E-07
 0.361938	7.734375E-07	7.108155E-07	7.152100E-07
 0.362244	7.899170E-07	7.316895E-07	7.239990E-07
 0.362549	7.932129E-07	7.141114E-07	7.020264E-07
 0.362854	7.921143E-07	7.294922E-07	7.229004E-07
 0.363159	7.954102E-07	7.316895E-07	7.250977E-07
 0.363464	8.063965E-07	7.448731E-07	7.525635E-07
 0.363770	7.998047E-07	7.283936E-07	7.272949E-07
 0.364075	8.250733E-07	7.591553E-07	7.547608E-07
 0.364380	8.283692E-07	7.547608E-07	7.547608E-07
 0.364685	8.404541E-07	7.657471E-07	7.668457E-07
 0.364990	8.228760E-07	7.657471E-07	7.701416E-07
 0.365295	8.558350E-07	7.943115E-07	7.910156E-07
 0.365601	8.569336E-07	7.866211E-07	7.734375E-07
 0.365906	8.536377E-07	7.855225E-07	7.855225E-07
 0.366211	8.635254E-07	8.009033E-07	7.987061E-07
 0.366516	8.811035E-07	8.206787E-07	8.173828E-07
 0.366821	8.767090E-07	8.041992E-07	7.987061E-07
 0.367126	8.898926E-07	8.195801E-07	8.118897E-07
 0.367432	8.865967E-07	8.184815E-07	8.173828E-07
 0.367737	8.964844E-07	8.283692E-07	8.294678E-07
 0.368042	8.920899E-07	8.349610E-07	8.338623E-07
 0.368347	9.294434E-07	8.580323E-07	8.547364E-07
 0.368652	9.129639E-07	8.228760E-07	8.349610E-07
 0.368958	9.294434E-07	8.679199E-07	8.624268E-07
 0.369263	9.239502E-07	8.701172E-07	8.657227E-07
 0.369568	9.360352E-07	8.887940E-07	8.822022E-07
 0.369873	9.283448E-07	8.668213E-07	8.602295E-07
 0.370178	9.635010E-07	8.833008E-07	8.876953E-07
 0.370483	9.525147E-07	8.833008E-07	8.833008E-07
 0.370789	9.624024E-07	8.975830E-07	8.811035E-07
 0.371094	8.580323E-07	7.998047E-07	7.976074E-07
 0.371399	9.876709E-07	9.294434E-07	9.217530E-07
 0.371704	9.843750E-07	9.085694E-07	9.107666E-07
 0.372009	9.909668E-07	9.239502E-07	9.206543E-07
 0.372314	9.898682E-07	9.283448E-07	9.250489E-07
 0.372620	9.997559E-07	9.569092E-07	9.459229E-07
 0.372925	1.010742E-06	9.415283E-07	9.338379E-07
 0.373230	1.025024E-06	9.525147E-07	9.569092E-07
 0.373535	1.004150E-06	9.437256E-07	9.415283E-07
 0.373840	1.034912E-06	9.689942E-07	9.635010E-07
 0.374146	1.046997E-06	9.766846E-07	9.788819E-07
 0.374451	1.054688E-06	9.920655E-07	9.887696E-07
 0.374756	1.039307E-06	9.645996E-07	9.667969E-07
 0.375061	1.059082E-06	9.942627E-07	9.942627E-07
 0.375366	1.074463E-06	1.003052E-06	1.000855E-06
 0.375671	1.072266E-06	1.010742E-06	1.007446E-06
 0.375977	1.087647E-06	1.015137E-06	1.016235E-06
 0.376282	1.107422E-06	1.029419E-06	1.021729E-06
 0.376587	1.087647E-06	1.023926E-06	1.015137E-06
 0.376892	1.095337E-06	1.026123E-06	1.023926E-06
 0.377197	1.090942E-06	1.042603E-06	1.030518E-06
 0.377502	1.132690E-06	1.049194E-06	1.052490E-06
 0.377808	1.111816E-06	1.036011E-06	1.038208E-06
 0.378113	1.131592E-06	1.054688E-06	1.052490E-06
 0.378418	1.123901E-06	1.048096E-06	1.046997E-06
 0.378723	1.142578E-06	1.077759E-06	1.081055E-06
 0.379028	1.150269E-06	1.078857E-06	1.070068E-06
 0.379333	1.156860E-06	1.092041E-06	1.086548E-06
 0.379639	1.138184E-06	1.078857E-06	1.068970E-06
 0.379944	1.163452E-06	1.099731E-06	1.095337E-06
 0.380249	1.165649E-06	1.114014E-06	1.105225E-06
 0.380554	1.188721E-06	1.119507E-06	1.108521E-06
 0.380859	1.200806E-06	1.131592E-06	1.128296E-06
 0.381165	1.197510E-06	1.128296E-06	1.120606E-06
 0.381470	1.198608E-06	1.123901E-06	1.126099E-06
 0.381775	1.195313E-06	1.143677E-06	1.139282E-06
 0.382080	1.215088E-06	1.135986E-06	1.126099E-06
 0.382385	1.232666E-06	1.154663E-06	1.151367E-06
 0.382690	1.211792E-06	1.144775E-06	1.135986E-06
 0.382996	1.218384E-06	1.149170E-06	1.148071E-06
 0.383301	1.213989E-06	1.162354E-06	1.144775E-06
 0.383606	1.240356E-06	1.183228E-06	1.166748E-06
 0.383911	1.239258E-06	1.164551E-06	1.151367E-06
 0.384216	1.239258E-06	1.176636E-06	1.155762E-06
 0.384521	1.233765E-06	1.184326E-06	1.162354E-06
 0.384827	1.259033E-06	1.179932E-06	1.188721E-06
 0.385132	1.262329E-06	1.194214E-06	1.182129E-06
 0.385437	1.281006E-06	1.203003E-06	1.201904E-06
 0.385742	1.281006E-06	1.200806E-06	1.196411E-06
 0.386047	1.281006E-06	1.211792E-06	1.209595E-06
 0.386353	1.294189E-06	1.231567E-06	1.218384E-06
 0.386658	1.298584E-06	1.229370E-06	1.229370E-06
 0.386963	1.284302E-06	1.199707E-06	1.190918E-06
 0.387268	1.294189E-06	1.226074E-06	1.222778E-06
 0.387573	1.305176E-06	1.232666E-06	1.228272E-06
 0.387878	1.296387E-06	1.234863E-06	1.230469E-06
 0.388184	1.299683E-06	1.235962E-06	1.222778E-06
 0.388489	1.335938E-06	1.256836E-06	1.242554E-06
 0.388794	1.310669E-06	1.234863E-06	1.240356E-06
 0.389099	1.327148E-06	1.261231E-06	1.251343E-06
 0.389404	1.348023E-06	1.273315E-06	1.260132E-06
 0.389709	1.356812E-06	1.273315E-06	1.264526E-06
 0.390015	1.343628E-06	1.251343E-06	1.252441E-06
 0.390320	1.360107E-06	1.275513E-06	1.271118E-06
 0.390625	1.327148E-06	1.263428E-06	1.263428E-06
 0.390930	1.356812E-06	1.293091E-06	1.287598E-06
 0.391235	1.363403E-06	1.304077E-06	1.284302E-06
 0.391541	1.383179E-06	1.298584E-06	1.283203E-06
 0.391846	1.342529E-06	1.270020E-06	1.260132E-06
 0.392151	1.369995E-06	1.289795E-06	1.294189E-06
 0.392456	1.377686E-06	1.309570E-06	1.297485E-06
 0.392761	1.390869E-06	1.308472E-06	1.299683E-06
 0.393066	1.371094E-06	1.276611E-06	1.277710E-06
 0.393372	1.401856E-06	1.311768E-06	1.310669E-06
 0.393677	1.391968E-06	1.318359E-06	1.302979E-06
 0.393982	1.400757E-06	1.330444E-06	1.316162E-06
 0.394287	1.399658E-06	1.323853E-06	1.312866E-06
 0.394592	1.419434E-06	1.320557E-06	1.318359E-06
 0.394897	1.387573E-06	1.312866E-06	1.284302E-06
 0.395203	1.394165E-06	1.328247E-06	1.322754E-06
 0.395508	1.421631E-06	1.338135E-06	1.333740E-06
 0.395813	1.441406E-06	1.348023E-06	1.356812E-06
 0.396118	1.420532E-06	1.340332E-06	1.321655E-06
 0.396423	1.440308E-06	1.354614E-06	1.334839E-06
 0.396729	1.411743E-06	1.330444E-06	1.321655E-06
 0.397034	1.422730E-06	1.360107E-06	1.353516E-06
 0.397339	1.434814E-06	1.357910E-06	1.346924E-06
 0.397644	1.446899E-06	1.356812E-06	1.340332E-06
 0.397949	1.416138E-06	1.324951E-06	1.313965E-06
 0.398254	1.441406E-06	1.376587E-06	1.359009E-06
 0.398560	1.440308E-06	1.371094E-06	1.349121E-06
 0.398865	1.454590E-06	1.350220E-06	1.349121E-06
 0.399170	1.442505E-06	1.360107E-06	1.337036E-06
 0.399475	1.451294E-06	1.369995E-06	1.372192E-06
 0.399780	1.441406E-06	1.360107E-06	1.353516E-06
 0.400085	1.463379E-06	1.380981E-06	1.354614E-06
 0.400391	1.512817E-06	1.430420E-06	1.411743E-06
 0.400696	1.490845E-06	1.391968E-06	1.382080E-06
 0.401001	1.452393E-06	1.372192E-06	1.366699E-06
 0.401306	1.479858E-06	1.400757E-06	1.372192E-06
 0.401611	1.460083E-06	1.367798E-06	1.367798E-06
 0.401917	1.471069E-06	1.396362E-06	1.386475E-06
 0.402222	1.482056E-06	1.379883E-06	1.373291E-06
 0.402527	1.478760E-06	1.391968E-06	1.377686E-06
 0.402832	1.454590E-06	1.369995E-06	1.355713E-06
 0.403137	1.499634E-06	1.411743E-06	1.396362E-06
 0.403442	1.501831E-06	1.410645E-06	1.401856E-06
 0.403748	1.495239E-06	1.386475E-06	1.375488E-06
 0.404053	1.467773E-06	1.385376E-06	1.372192E-06
 0.404358	1.497437E-06	1.408447E-06	1.393066E-06
 0.404663	1.480957E-06	1.398560E-06	1.395264E-06
 0.404968	1.502930E-06	1.410645E-06	1.391968E-06
 0.405273	1.511719E-06	1.411743E-06	1.390869E-06
 0.405579	1.500732E-06	1.413940E-06	1.404053E-06
 0.405884	1.480957E-06	1.399658E-06	1.377686E-06
 0.406189	1.494141E-06	1.418335E-06	1.410645E-06
 0.406494	1.508423E-06	1.411743E-06	1.406250E-06
 0.406799	1.518311E-06	1.416138E-06	1.393066E-06
 0.407104	1.491943E-06	1.400757E-06	1.382080E-06
 0.407410	1.509522E-06	1.416138E-06	1.410645E-06
 0.407715	1.485352E-06	1.405151E-06	1.383179E-06
 0.408020	1.518311E-06	1.437012E-06	1.405151E-06
 0.408325	1.520508E-06	1.416138E-06	1.394165E-06
 0.408630	1.499634E-06	1.411743E-06	1.408447E-06
 0.408936	1.493042E-06	1.396362E-06	1.380981E-06
 0.409241	1.521606E-06	1.428223E-06	1.412842E-06
 0.409546	1.519409E-06	1.434814E-06	1.413940E-06
 0.409851	1.518311E-06	1.404053E-06	1.396362E-06
 0.410156	1.382080E-06	1.283203E-06	1.267822E-06
 0.410461	1.506226E-06	1.416138E-06	1.404053E-06
 0.410767	1.502930E-06	1.427124E-06	1.407349E-06
 0.411072	1.535889E-06	1.428223E-06	1.410645E-06
 0.411377	1.520508E-06	1.422730E-06	1.402954E-06
 0.411682	1.516113E-06	1.428223E-06	1.400757E-06
 0.411987	1.505127E-06	1.413940E-06	1.388672E-06
 0.412292	1.527100E-06	1.431519E-06	1.413940E-06
 0.412598	1.518311E-06	1.408447E-06	1.404053E-06
 0.412903	1.520508E-06	1.422730E-06	1.396362E-06
 0.413208	1.509522E-06	1.411743E-06	1.393066E-06
 0.413513	1.519409E-06	1.428223E-06	1.420532E-06
 0.413818	1.501831E-06	1.416138E-06	1.398560E-06
 0.414124	1.513916E-06	1.427124E-06	1.401856E-06
 0.414429	1.532593E-06	1.430420E-06	1.415039E-06
 0.414734	1.512817E-06	1.420532E-06	1.399658E-06
 0.415039	1.519409E-06	1.420532E-06	1.413940E-06
 0.415344	1.530396E-06	1.435913E-06	1.428223E-06
 0.415649	1.533691E-06	1.429321E-06	1.415039E-06
 0.415955	1.522705E-06	1.405151E-06	1.397461E-06
 0.416260	1.511719E-06	1.415039E-06	1.391968E-06
 0.416565	1.515015E-06	1.439209E-06	1.408447E-06
 0.416870	1.512817E-06	1.412842E-06	1.402954E-06
 0.417175	1.524902E-06	1.428223E-06	1.411743E-06
 0.417480	1.519409E-06	1.411743E-06	1.401856E-06
 0.417786	1.513916E-06	1.410645E-06	1.396362E-06
 0.418091	1.510620E-06	1.409546E-06	1.389771E-06
 0.418396	1.527100E-06	1.429321E-06	1.420532E-06
 0.418701	1.531494E-06	1.416138E-06	1.404053E-06
 0.419006	1.519409E-06	1.408447E-06	1.380981E-06
 0.419312	1.506226E-06	1.407349E-06	1.395264E-06
 0.419617	1.523804E-06	1.416138E-06	1.398560E-06
 0.419922	1.545776E-06	1.452393E-06	1.430420E-06
 0.420227	1.529297E-06	1.424927E-06	1.417236E-06
 0.420532	1.529297E-06	1.413940E-06	1.400757E-06
 0.420837	1.500732E-06	1.404053E-06	1.387573E-06
 0.421143	1.496338E-06	1.406250E-06	1.393066E-06
 0.421448	1.522705E-06	1.441406E-06	1.415039E-06
 0.421753	1.524902E-06	1.415039E-06	1.397461E-06
 0.422058	1.520508E-06	1.401856E-06	1.395264E-06
 0.422363	1.498535E-06	1.402954E-06	1.380981E-06
 0.422668	1.508423E-06	1.398560E-06	1.393066E-06
 0.422974	1.493042E-06	1.406250E-06	1.394165E-06
 0.423279	1.517212E-06	1.421631E-06	1.405151E-06
 0.423584	1.515015E-06	1.405151E-06	1.388672E-06
 0.423889	1.497437E-06	1.400757E-06	1.385376E-06
 0.424194	1.494141E-06	1.402954E-06	1.385376E-06
 0.424500	1.506226E-06	1.423828E-06	1.406250E-06
 0.424805	1.521606E-06	1.424927E-06	1.402954E-06
 0.425110	1.508423E-06	1.400757E-06	1.389771E-06
 0.425415	1.504028E-06	1.412842E-06	1.387573E-06
 0.425720	1.493042E-06	1.393066E-06	1.391968E-06
 0.426025	1.498535E-06	1.410645E-06	1.375488E-06
 0.426331	1.513916E-06	1.416138E-06	1.390869E-06
 0.426636	1.504028E-06	1.402954E-06	1.371094E-06
 0.426941	1.477661E-06	1.399658E-06	1.365601E-06
 0.427246	1.489746E-06	1.389771E-06	1.350220E-06
 0.427551	1.505127E-06	1.412842E-06	1.386475E-06
 0.427856	1.505127E-06	1.389771E-06	1.363403E-06
 0.428162	1.512817E-06	1.391968E-06	1.365601E-06
 0.428467	1.495239E-06	1.382080E-06	1.356812E-06
 0.428772	1.491943E-06	1.378784E-06	1.355713E-06
 0.429077	1.494141E-06	1.393066E-06	1.356812E-06
 0.429382	1.502930E-06	1.385376E-06	1.373291E-06
 0.429688	1.454590E-06	1.326050E-06	1.302979E-06
 0.429993	1.485352E-06	1.369995E-06	1.339233E-06
 0.430298	1.473267E-06	1.363403E-06	1.343628E-06
 0.430603	1.487549E-06	1.366699E-06	1.352417E-06
 0.430908	1.466675E-06	1.354614E-06	1.338135E-06
 0.431213	1.496338E-06	1.350220E-06	1.332642E-06
 0.431519	1.468872E-06	1.354614E-06	1.335938E-06
 0.431824	1.458984E-06	1.352417E-06	1.313965E-06
 0.432129	1.446899E-06	1.346924E-06	1.324951E-06
 0.432434	1.480957E-06	1.363403E-06	1.352417E-06
 0.432739	1.455689E-06	1.329346E-06	1.316162E-06
 0.433044	1.444702E-06	1.340332E-06	1.319458E-06
 0.433350	1.446899E-06	1.323853E-06	1.308472E-06
 0.433655	1.451294E-06	1.343628E-06	1.327148E-06
 0.433960	1.431519E-06	1.323853E-06	1.300781E-06
 0.434265	1.456787E-06	1.327148E-06	1.309570E-06
 0.434570	1.443604E-06	1.327148E-06	1.312866E-06
 0.434875	1.435913E-06	1.321655E-06	1.299683E-06
 0.435181	1.430420E-06	1.328247E-06	1.312866E-06
 0.435486	1.454590E-06	1.331543E-06	1.320557E-06
 0.435791	1.422730E-06	1.304077E-06	1.276611E-06
 0.436096	1.422730E-06	1.299683E-06	1.285400E-06
 0.436401	1.411743E-06	1.316162E-06	1.288696E-06
 0.436707	1.409546E-06	1.311768E-06	1.297485E-06
 0.437012	1.408447E-06	1.286499E-06	1.264526E-06
 0.437317	1.428223E-06	1.305176E-06	1.275513E-06
 0.437622	1.406250E-06	1.288696E-06	1.268921E-06
 0.437927	1.400757E-06	1.286499E-06	1.271118E-06
 0.438232	1.398560E-06	1.310669E-06	1.274414E-06
 0.438538	1.419434E-06	1.299683E-06	1.281006E-06
 0.438843	1.393066E-06	1.278809E-06	1.271118E-06
 0.439148	1.390869E-06	1.276611E-06	1.266724E-06
 0.439453	1.445801E-06	1.331543E-06	1.307373E-06
 0.439758	1.389771E-06	1.300781E-06	1.272217E-06
 0.440063	1.398560E-06	1.271118E-06	1.255737E-06
 0.440369	1.399658E-06	1.277710E-06	1.252441E-06
 0.440674	1.375488E-06	1.264526E-06	1.252441E-06
 0.440979	1.373291E-06	1.261231E-06	1.228272E-06
 0.441284	1.375488E-06	1.270020E-06	1.235962E-06
 0.441589	1.386475E-06	1.270020E-06	1.249146E-06
 0.441895	1.363403E-06	1.239258E-06	1.219482E-06
 0.442200	1.359009E-06	1.257935E-06	1.221680E-06
 0.442505	1.373291E-06	1.259033E-06	1.234863E-06
 0.442810	1.364502E-06	1.252441E-06	1.237061E-06
 0.443115	1.349121E-06	1.243652E-06	1.232666E-06
 0.443420	1.374390E-06	1.246948E-06	1.228272E-06
 0.443726	1.349121E-06	1.238159E-06	1.215088E-06
 0.444031	1.334839E-06	1.229370E-06	1.205200E-06
 0.444336	1.355713E-06	1.249146E-06	1.238159E-06
 0.444641	1.354614E-06	1.241455E-06	1.223877E-06
 0.444946	1.339233E-06	1.212891E-06	1.197510E-06
 0.445251	1.320557E-06	1.220581E-06	1.198608E-06
 0.445557	1.331543E-06	1.224976E-06	1.207397E-06
 0.445862	1.324951E-06	1.216187E-06	1.197510E-06
 0.446167	1.332642E-06	1.212891E-06	1.204102E-06
 0.446472	1.332642E-06	1.212891E-06	1.192017E-06
 0.446777	1.311768E-06	1.195313E-06	1.171143E-06
 0.447083	1.305176E-06	1.188721E-06	1.172241E-06
 0.447388	1.323853E-06	1.216187E-06	1.194214E-06
 0.447693	1.320557E-06	1.205200E-06	1.187622E-06
 0.447998	1.306274E-06	1.173340E-06	1.160156E-06
 0.448303	1.306274E-06	1.182129E-06	1.164551E-06
 0.448608	1.312866E-06	1.193115E-06	1.171143E-06
 0.448914	1.293091E-06	1.184326E-06	1.168945E-06
 0.449219	1.193115E-06	1.070068E-06	1.067871E-06
 0.449524	1.298584E-06	1.176636E-06	1.159058E-06
 0.449829	1.278809E-06	1.166748E-06	1.144775E-06
 0.450134	1.281006E-06	1.173340E-06	1.160156E-06
 0.450439	1.291992E-06	1.176636E-06	1.167847E-06
 0.450745	1.287598E-06	1.168945E-06	1.148071E-06
 0.451050	1.272217E-06	1.159058E-06	1.141480E-06
 0.451355	1.270020E-06	1.164551E-06	1.144775E-06
 0.451660	1.265625E-06	1.162354E-06	1.127197E-06
 0.451965	1.252441E-06	1.159058E-06	1.134888E-06
